,id,click,hour,search_engine_type,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,product_type,C20,advertiser_type
35999353,6.159844374398492e+18,0,14102921,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,044d666f,99dc9f81,1,0,20072,320,50,2291,3,35,100202,43
31706590,1.998658986107911e+18,0,14102819,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,33ec422c,1f0bc64f,1,0,22624,320,50,2374,3,39,-1,23
4553967,1.1021826063358374e+19,0,14102204,1005,0,ee8b8550,f415c8a8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39b8ab26,d6b5c09e,1,2,21790,320,50,2513,3,35,-1,68
34428812,1.2277901791060085e+19,0,14102912,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17311f6b,597f7364,1,0,23805,320,50,2727,1,35,100079,251
7406099,4.76460937783646e+18,0,14102212,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c65caa1a,1f0bc64f,1,0,15708,320,50,1722,0,35,-1,79
26965577,3.469472532217941e+18,0,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,941c2a32,e1eae715,1,0,21191,320,50,2424,1,161,100190,71
25247143,6.889077097205636e+18,0,14102710,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,6312ca22,f71e52b8,f07e20f8,4,2,15702,320,50,1722,0,35,-1,79
37157199,6.990603757045757e+18,1,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,67c4b126,be6db1d7,1,0,23160,320,50,2667,0,35,-1,221
27858108,6.569653365850246e+18,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,aadce3ba,c5cc73c1,1,0,22832,320,50,2647,2,35,100148,23
26651431,4.145728255013224e+18,1,14102719,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,16954458,1,0,15703,320,50,1722,0,35,-1,79
39090672,9.078677894232549e+18,0,14103014,1002,0,203b00f1,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0f7c61dc,e6250662,373ecbe6,0,0,23438,320,50,2684,2,1327,100004,52
33048993,2.0876923746703437e+18,0,14102904,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bc97519,36b8f4c5,1,0,19772,320,50,2227,0,935,100075,48
4111414,7.399673715418461e+18,0,14102123,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fbe0ef09,d787e91b,1,0,21732,320,50,2502,0,35,-1,221
31343538,8.440385727764007e+18,0,14102817,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c6768ba,8a4875bd,1,0,20634,320,50,2374,3,39,100119,23
36905131,7.538970384404913e+18,0,14103004,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a77d6aca,be6db1d7,1,0,19950,320,50,1800,3,167,100075,23
37779548,1.5474008777815863e+19,0,14103009,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8dfd02ca,daa861e9,1,0,19772,320,50,2227,0,935,100075,48
157318,1.461643483360996e+19,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f1cd03af,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5489583,6.812354579171858e+18,0,14102207,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3c402ef7,76dc4769,1,0,19950,320,50,1800,3,167,-1,23
31612175,1.080410418264404e+19,0,14102819,1010,1,85f751fd,c4e18dd6,50e219e0,38ccb716,7801e8d9,0f2161f8,2f6568c9,95b7acb8,f07e20f8,4,0,16250,320,50,1809,0,43,100160,126
16072249,7.223085457143344e+18,0,14102416,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,74c12958,c6263d8a,1,0,17264,320,50,1872,3,39,-1,23
33721025,1.75719892237778e+19,0,14102908,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d1e3919,1b4a6f26,1,0,16858,320,50,1887,3,39,100200,23
6372203,1.268834221045572e+19,0,14102210,1010,1,85f751fd,c4e18dd6,50e219e0,ea6346eb,7801e8d9,0f2161f8,9085f21b,b1770db6,5096d134,4,2,20362,320,50,2333,0,39,-1,157
36288778,8.395084836158703e+17,0,14103000,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,478ca48e,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
6370683,1.2631275457077774e+19,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,876f09d1,bc8913e3,1,0,21768,320,50,2506,0,35,-1,157
33857855,1.242476128943137e+19,0,14102909,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a4d633a,4d392e74,1,0,19772,320,50,2227,0,935,100077,48
31459144,1.6395920192014666e+19,0,14102818,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,152dbca2,f063b808,1,0,9461,320,50,901,3,1315,100192,61
11483437,5.927947593157547e+18,0,14102311,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d12c63f7,0ccaa0a9,1,0,20251,320,50,2323,0,687,100081,48
26424425,1.6368701085991924e+19,0,14102718,1007,0,85f751fd,c4e18dd6,50e219e0,b0f589ec,27ee373d,0f2161f8,29924725,4b4d46d2,689b89c1,1,5,20476,320,50,2348,3,427,100003,61
16332455,7.170546972820516e+18,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,2e06c6b9,af7fe221,1,0,20277,320,50,2281,3,47,100181,42
3879460,1.1541277240493339e+19,0,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,77cf9d58,ae1d8f7b,cd5b1559,1,2,454,320,50,122,3,1319,-1,15
21051449,6.332253907971458e+18,0,14102607,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d6a30b7f,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
29271982,1.6342139078768456e+19,0,14102811,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6cbffe6f,8a4875bd,1,0,21882,320,50,2526,0,167,100079,221
35203219,9.047453139352428e+18,0,14102915,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,492deb83,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
35684528,1.0189761021775047e+19,0,14102919,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f46f0a98,cc63cb07,1,0,23626,320,50,2707,3,937,100156,61
7505367,8.802935242938535e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,ffc13ba8,45e7f10d,7d4e0da6,1,2,21768,320,50,2506,0,35,100020,157
29976445,3.8903063381676375e+18,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,a6fcb256,af7fe221,1,0,19743,320,50,2264,3,427,100000,61
5131858,1.5917958324390212e+19,1,14102206,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f059a6f,80b1a1d2,1,0,17262,320,50,1872,3,39,-1,23
15324406,1.6562302861205524e+18,0,14102413,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68653f1d,d787e91b,1,0,19950,320,50,1800,3,167,100079,23
15945678,1.5493371620380582e+19,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44f67171,4ceb2e0b,1,0,15707,320,50,1722,0,35,-1,79
28974705,1.3847561298662027e+19,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,71c93712,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
9548232,9.775845110048004e+18,0,14102300,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,940ae858,be74e6fe,1,0,20366,320,50,2333,0,39,-1,157
38858491,1.0795399720587502e+19,0,14103014,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,07024352,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
6819832,1.3460693525146528e+19,0,14102211,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,c863a85d,f62e8a52,54e3adb5,0,0,14265,320,50,1526,2,169,100111,35
23741126,1.7810546070692405e+19,1,14102622,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0e93dacc,620311f4,1,0,17654,300,250,1994,2,39,100084,33
5445977,3.3976647177251267e+18,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,81b42528,1,0,21724,320,50,2502,0,35,-1,221
30352583,2.684393016127787e+18,0,14102814,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60d7d367,3bb1ddd7,1,0,23441,320,50,2685,1,33,-1,212
12805015,1.6632068175496333e+19,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,63e68e72,c0cc4fdd,909d8f37,1,0,1039,320,50,178,3,1327,100148,15
13650932,1.243130042341389e+19,0,14102403,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a5bc8529,0eb711ec,1,0,18091,320,50,2060,3,39,-1,23
29520379,1.5406902999994999e+19,0,14102812,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1edd952b,8a4875bd,1,0,21882,320,50,2526,0,167,100081,221
7258355,1.5383784650331623e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,39e66be1,4ea23a13,1,0,21768,320,50,2506,0,35,100020,157
30359326,2.970547496463824e+18,0,14102814,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5d495621,8b65b455,1,0,23441,320,50,2685,1,33,-1,212
33164186,1.487026518141125e+19,0,14102905,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96a24918,76dc4769,1,0,22683,320,50,2528,0,39,100081,221
740501,1.521692010295153e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,fd2e1bb0,d787e91b,1,0,17016,320,50,1873,3,39,-1,23
16163670,1.3087034990560864e+19,0,14102417,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,164431ff,be6db1d7,1,0,16615,320,50,1863,3,39,-1,23
28376378,1.4664587680718107e+19,0,14102808,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dae7d554,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52
24189806,7.350872843214296e+18,0,14102703,1010,1,85f751fd,c4e18dd6,50e219e0,dca3178a,7801e8d9,0f2161f8,09586b29,1031afee,f07e20f8,4,2,22672,320,50,2615,0,303,100111,70
29137985,7.740812359955e+18,0,14102810,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d6d4b2af,00b1f3a7,1,0,17264,320,50,1872,3,39,-1,23
25543493,9.291326925139042e+18,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,afeffc18,f40601ad,1538d6e1,1,2,19776,320,50,2229,0,687,100031,48
27157639,6.961067514316059e+18,0,14102800,1005,0,2ee82a0f,ad063404,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,3a5d7fef,8f67f20e,1,0,17212,320,50,1887,3,39,100200,23
3408748,2.447936965980905e+18,0,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,5edd6649,368216ae,84ebbcd4,1,0,12000,320,50,1248,2,39,-1,13
23976743,4.2484952049785887e+18,1,14102701,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96bdb182,1f0bc64f,1,0,22254,320,50,2545,0,167,-1,221
9609829,3.2302752157636936e+18,0,14102301,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc37c6da,ad0ecb0d,1,2,17014,320,50,1872,3,39,-1,23
34416779,1.123049416904727e+19,0,14102912,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6988cf3f,1ccc7835,1,0,23814,320,50,2727,1,35,-1,251
37883631,7.693141354092339e+18,1,14103009,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a78fe8af,c94fff1a,1,0,23722,320,50,2716,3,47,-1,23
29471317,1.2428152547626381e+19,1,14102812,1002,0,af976e25,399001a5,50e219e0,ecad2386,7801e8d9,07d7df22,8c844d67,2b748b3e,08ac11ab,0,0,23206,320,50,2672,0,35,100076,221
28659216,1.370353835226839e+19,1,14102809,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,904e49b7,5ec45883,1,0,22683,320,50,2528,0,39,100076,221
7143798,1.0738052806688489e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,edf436d5,9e3836ff,1,0,21768,320,50,2506,0,35,100019,157
32873106,3.3387810476796764e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,9533eebd,99dc9f81,1,0,22954,320,50,2654,3,38,-1,23
5090702,1.3546138885146218e+19,0,14102206,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a3e63e81,0eb711ec,1,0,21759,320,50,2502,0,35,100084,221
31588237,8.9927280791474e+18,0,14102818,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,0236200e,384c2348,cdf6ea96,4,2,15706,320,50,1722,0,35,-1,79
2129587,1.3910152589667514e+19,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,8dbc921a,d9b5648e,0f2161f8,a99f214a,b8308907,f4fffcd0,1,0,17661,320,50,1996,1,41,100057,71
34419686,1.148088615533417e+19,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7d0b9d70,0bcabeaf,1,3,21191,320,50,2424,1,175,100193,71
24195384,8.104826096953085e+18,0,14102703,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bc222e9,e9b8d8d7,1,0,17747,320,50,1974,2,39,-1,33
783679,1.7951968375279104e+19,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,c105f675,2347f47a,0f2161f8,a99f214a,3bf5634a,24f6b932,1,0,21664,320,50,2492,3,35,100233,43
37707180,9.219962581727662e+18,0,14103008,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,09ee04e3,c144e605,1,0,17894,320,50,2039,2,39,-1,32
35741621,1.771986200904503e+19,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,40aa4b96,836d2439,1,0,23723,320,50,2716,3,47,-1,23
4501075,5.115615798862657e+18,0,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,df99d0d9,f1c5024c,1f0bc64f,1,0,21611,320,50,2480,3,297,100111,61
20445086,1.5497035499759165e+19,0,14102604,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95c935fc,779d90c2,1,0,20108,320,50,2299,2,1327,100084,52
20175504,8.595145891838176e+18,0,14102601,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0945de8e,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
18691205,9.25704299037955e+18,0,14102514,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ab96545b,981edffc,1,3,21189,320,50,2424,1,161,100191,71
16066900,6.87112578475849e+18,0,14102416,1005,0,85f751fd,c4e18dd6,50e219e0,39fb6e33,d9b5648e,0f2161f8,a99f214a,8b47bd79,f4fffcd0,1,0,20396,320,50,2340,0,41,100111,159
26409906,1.51675271618004e+19,0,14102718,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f3d1415,8a4875bd,1,0,22681,320,50,2528,0,39,100074,221
24515728,1.0130985533147202e+19,0,14102706,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9454fa6d,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
35243431,1.2689950949828606e+19,0,14102916,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,03683bd4,1,0,23626,320,50,2707,3,937,100156,61
17470054,1.1154133793539631e+19,0,14102509,1002,0,fa95a630,e279a4d6,50e219e0,ecad2386,7801e8d9,07d7df22,2b58d95b,34097b09,d002cb2f,0,0,5296,320,50,479,3,39,100075,23
416600,6.230446987050054e+18,0,14102102,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0880ea22,1efdbca1,1,0,19251,320,50,2201,3,35,100200,43
7192420,1.2703548076131414e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,e0d85bf7,a0b262c6,1,2,21767,320,50,2506,0,35,-1,157
4768828,1.1519070388571507e+19,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,9dfe70e5,a6c2ec18,b4e612c1,1,0,21791,320,480,2513,3,35,-1,68
36422231,1.5659287658672419e+19,0,14103002,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,1de30ee7,1781631a,be74e6fe,1,0,18987,320,50,2158,3,291,100189,61
26058317,4.952597647806808e+18,0,14102716,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41b7b74f,fce66524,1,0,4687,320,50,423,2,39,100148,32
2233070,5.895100236308954e+18,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,098c3a2b,b0fef6bd,5db079b5,1,2,21757,320,50,2502,0,35,-1,221
14823692,1.5092564909760874e+19,0,14102410,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,629de7d3,8a4875bd,1,0,17239,320,50,1973,3,39,-1,23
28957876,1.2769981401686626e+19,0,14102810,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,3bd9e8e7,1,0,23144,320,50,2665,0,35,-1,221
30953638,2.1068276445695227e+18,1,14102816,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9abc5214,49023af8,1,0,17014,320,50,1872,3,39,-1,23
1200742,1.0367377702286125e+19,1,14102106,1005,0,1b581e08,fba7221d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83ad0687,5db079b5,1,2,8330,320,50,761,3,175,100081,23
24887351,1.386088183748576e+19,0,14102708,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,42c8dc78,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
3947344,7.546644781735031e+18,1,14102121,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ce769114,fce66524,1,0,4687,320,50,423,2,39,100148,32
35206198,9.297641047527359e+17,0,14102915,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ef3230e,08684f7e,1,0,6563,320,50,572,2,39,-1,32
32009915,1.3653935399324938e+19,0,14102821,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,55ba3204,76dc4769,1,0,22106,320,50,2545,0,167,100083,221
30094866,8.424730249893585e+18,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,139542a9,be74e6fe,1,0,16688,320,50,1873,3,39,100061,23
22344797,4.720726414652738e+18,0,14102613,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c85f594,be6db1d7,1,0,8330,320,50,761,3,175,100081,23
16530001,8.245156686669016e+18,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,6fe1df18,981edffc,1,3,21191,320,50,2424,1,161,100191,71
17769076,5.352784235198795e+18,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a0ac697b,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
36951873,9.779146615908076e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ba26a69c,f07e20f8,1,2,23804,320,50,2726,3,803,100128,229
36009623,7.960975185939358e+18,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,6680fe1f,6474504f,4ea23a13,1,3,20071,320,50,2291,3,35,100183,43
39010318,3.914814974730801e+18,1,14103014,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebd13b4d,76dc4769,1,0,8330,320,50,761,3,175,-1,23
8727117,2.836816518290199e+18,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b94cf26a,93a65b90,a0f5f879,1,0,21875,320,50,2526,0,35,100075,221
25612193,1.5889472594292812e+19,0,14102713,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,06c6e388,8a4875bd,1,0,20213,320,50,2316,0,167,100079,16
7133638,1.0321099218387235e+19,0,14102212,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5229d3a5,84ebbcd4,1,0,21764,216,36,2506,0,35,100081,157
36466541,6.548506962904862e+18,0,14103002,1010,1,85f751fd,c4e18dd6,50e219e0,1a3b3722,7801e8d9,0f2161f8,f62b264c,1becb411,2d81c3ad,5,0,17893,320,50,2039,2,39,100077,32
20805052,1.8191489368670446e+19,0,14102606,1002,0,a70e7973,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,37bff0f2,db6a02e8,e96b49d6,0,0,5296,320,50,479,3,39,100077,23
12164658,3.715476850193186e+18,0,14102315,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8440837d,2cd8ff6d,1,0,20993,320,50,2369,0,809,100111,46
34803037,1.1101892860578753e+19,0,14102914,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d5b5a72,be6db1d7,1,0,20214,320,50,2316,0,167,100077,16
29125909,6.951865487054096e+18,0,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,2cf5e5c3,c5cc73c1,1,0,22832,320,50,2647,2,35,100148,23
15422,1.212384335588072e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,934b55aa,5096d134,1,0,15705,320,50,1722,0,35,-1,79
35614315,1.7961636889453945e+19,1,14102918,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884a921a,4ea23a13,1,0,23141,320,50,2664,0,35,-1,51
1830879,8.324475554328312e+18,1,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a0abc71,d17a0181,1,0,15707,320,50,1722,0,35,-1,79
30260871,1.5353952619062e+19,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,61ecfbff,a4b6f65b,1,0,23454,320,50,2688,1,33,-1,212
17435064,7.50485056168936e+18,1,14102508,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9f416764,496515fa,1,3,21189,320,50,2424,1,161,100189,71
17919401,1.841927157596271e+19,0,14102511,1002,0,a38dc379,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5d170fbf,7bfc62ce,72dab84d,0,0,22304,320,50,2573,0,419,-1,178
37798438,1.7072280048348721e+19,0,14103009,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bbb3a8dd,be6db1d7,1,0,8330,320,50,761,3,175,100075,23
18443549,8.899180906443817e+18,1,14102513,1007,0,85f751fd,c4e18dd6,50e219e0,b8e30d0f,7eec2ab0,a3c42688,4a0fc35a,c1ff6f67,d40e9143,1,5,22380,728,90,2581,0,171,100228,108
26267011,4.3386631647679186e+18,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4a56ec0f,981edffc,1,0,21191,320,50,2424,1,161,100189,71
5727871,3.5773056948443136e+18,1,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,9e3aad05,cb349e4e,1,0,20633,320,50,2374,3,39,-1,23
37066527,1.744942323352846e+19,0,14103005,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83c13ee6,80b1a1d2,1,0,22814,320,50,2647,2,39,100148,23
38462358,1.7718277531722041e+19,0,14103012,1012,0,85f751fd,c4e18dd6,50e219e0,88d687c0,7801e8d9,07d7df22,a99f214a,6a71311b,df36cdb8,1,3,15509,320,50,1694,3,35,100019,42
25796328,4.899126294988946e+18,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2b73090a,4ceb2e0b,1,0,15699,320,50,1722,0,35,100084,79
3891930,1.3868240782496545e+19,0,14102121,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f5713c4d,7abbbd5c,1,0,19015,300,250,2162,2,39,100162,33
5404774,1.6778362320429838e+19,0,14102207,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8fcd7099,d787e91b,1,0,21731,320,50,2502,0,35,-1,221
18000043,8.667442416864586e+18,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0ba22853,1ccc7835,1,0,15707,320,50,1722,0,35,-1,79
